code,title,office,domain,verdict,reason
76.01.10,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,drop,"פיתוח תעשייה כללי, ללא קשר ישיר לנושא."
76.01.11,התוכנית לחיזוק חיפה,תעשיה,פיתוח התעשייה,drop,"תכנית אזורית ספציפית, אינה קשורה לאנרגיה ירוקה."
76.01.15,הלואות לתעשיה,תעשיה,פיתוח התעשיה,drop,"הלוואות כלליות לתעשייה, אינן ספציפיות לנושא."
76.01.18,העברת יחידות המשרד,תעשיה,פיתוח התעשייה,drop,"תפעול משרדי, ללא קשר לנושא."
76.01.21,רזרבה להתייקרויות,תעשיה,פיתוח התעשייה,drop,"רזרבה כספית כללית, ללא קשר לנושא."
76.02.01,קרן הלוואות למפעלים,תעשיה,מפעלים במצוקה,drop,"קרן הלוואות כללית, אינה ספציפית לאנרגיה ירוקה."
76.02.02,סיוע למפעלים במצוקה,תעשיה,מפעלים במצוקה,drop,"סיוע כללי למפעלים, לא מתמקד בהתייעלות אנרגטית."
76.02.03,רזרבה,תעשיה,מפעלים במצוקה,drop,"רזרבה כספית כללית, ללא קשר לנושא."
76.03.01,רזרבה להוצאות ביטחון,תעשיה,רזרבה להוצאות ביטחון,drop,"רזרבה ייעודית לביטחון, אינה קשורה לנושא."
76.04.02,דרום,תעשיה,תכנית הדרום,drop,"תכנית אזורית ספציפית, אינה קשורה לאנרגיה ירוקה."
76.10.01,השקעה בפיתוח תשתיות,תעשייה,השקעה בפיתוח תשתיות,ambiguous,פיתוח תשתיות עשוי לכלול תשתיות אנרגיה ירוקה.
76.80.01,רזרבה,תעשייה,רזרבה,drop,"רזרבה כספית כללית, ללא קשר לנושא."
83.01.01,המדפיס הממשלתי,הוצאות פיתוח אחרות,השקעות במפעלי הממשלה,drop,"גוף ממשלתי ספציפי, אינו קשור לנושא."
83.01.10,מחלקת עבודות ציבוריות,הוצאות פיתוח אחרות,השקעות במפעלי הממשלה,ambiguous,עבודות ציבוריות יכולות לכלול התייעלות אנרגטית.
83.01.12,הלוואות לעובדי מדינה,הוצאות פיתוח אחרות,הלוואות לעובדים,drop,"הלוואות לעובדים, ללא קשר לנושא."
83.01.13,הלוואות לעובדי הוראה,הוצאות פיתוח אחרות,הלוואות לעובדים,drop,"הלוואות לעובדים, ללא קשר לנושא."
83.02.01,משרד האוצר פרוייקטים,הוצאות פיתוח אחרות,פיתוח משרד האוצר,drop,"פרויקטים כלליים של משרד האוצר, קשר חלש לנושא."
83.03.01,דיגיטל וסייבר,הוצאות פיתוח אחרות,פיתוח משרד ראש,drop,פיתוח טכנולוגי בתחום שאינו קשור לאנרגיה.
83.03.02,פרויקטים והחלטות ממשלה,הוצאות פיתוח אחרות,פיתוח משרד ראש,drop,"פרויקטים והחלטות ממשלה כלליות, ללא קשר ישיר."
83.03.04,ירושלים ומורשת - פיתוח,הוצאות פיתוח אחרות,פיתוח משרד ראש,drop,"פיתוח תרבותי-מורשתי, ללא קשר ישיר להתייעלות אנרגטית."
83.03.05,יהדות התפוצות,הוצאות פיתוח אחרות,פיתוח משרד ראש,drop,"עוסק ביהדות התפוצות, לא קשור לנושא."
83.04.01,השקעות שונות,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"השקעות כלליות שונות, קשר חלש מדי לנושא."
83.04.02,פרוייקטים בתכנון,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים כלליים בתכנון, ללא קשר ספציפי לנושא."
83.04.03,פיתוח ההתישבות הבדואית,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,פיתוח יישובים עשוי לכלול תשתיות אנרגיה ירוקה.
83.04.04,פרויקטי תקשורת,הוצאות פיתוח אחרות,פרוייקטי פיתוח,drop,"פרויקטים ספציפיים לתקשורת, אינם קשורים."
83.04.05,קרן לצמצום פערים,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,קרן לצמצום פערים עשויה לכלול סיוע אנרגטי.
83.04.06,פרויקטים בשלטון המקומי,הוצאות פיתוח אחרות,פרוייקטי פיתוח,ambiguous,פרויקטים מקומיים יכולים לכלול התייעלות אנרגטית.
83.04.07,סיוע לענף הלבידים,הוצאות פיתוח אחרות,השקעות שונות,drop,"סיוע לענף ספציפי, אינו קשור לאנרגיה ירוקה."
83.05.01,"מרכב""ה",הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"מערכת מידע ממשלתית, ללא קשר לנושא."
83.05.02,פעולות מיוחדות,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פעולות מיוחדות כלליות, ללא קשר ישיר לטכנולוגיה ירוקה."
83.05.03,ממשל זמין,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פרויקטי ממשל אלקטרוני, אינם קשורים."
83.05.04,פרויקטי מחשוב רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פרויקטי מחשוב, ללא קשר לאנרגיה ירוקה."
83.05.05,תקשוב-פרויקטים רוחביים,הוצאות פיתוח אחרות,השקעות בטכנולוגיות,drop,"פרויקטי תקשוב, ללא קשר לאנרגיה ירוקה."
83.06.01,השקעות בחברות,הוצאות פיתוח אחרות,השקעות בחברות,drop,"השקעות כלליות בחברות, אינן ממוקדות באנרגיה ירוקה."
83.06.02,רכבת ישראל,הוצאות פיתוח אחרות,השקעות בחברות,drop,"חברה ספציפית, ללא קשר ישיר לאנרגיה ירוקה."
83.06.03,השקעות בטחוניות,הוצאות פיתוח אחרות,השקעות,drop,"השקעות ביטחוניות, ללא קשר לאנרגיה ירוקה."
83.06.04,גופים בינלאומיים,הוצאות פיתוח אחרות,השקעות,ambiguous,גופים בינלאומיים יכולים לקדם פרויקטי אנרגיה ירוקה.
83.06.05,עתודה להסכמים,הוצאות פיתוח אחרות,השקעות,drop,"רזרבה כספית כללית להסכמים, ללא קשר."
83.07.01,מימון תוכניות הבראה,הוצאות פיתוח אחרות,מימון תוכניות הבראה,drop,"מימון תכניות הבראה כלליות, לא מתמקד בהיבטים ירוקים."
83.08.01,"מעבר צה""ל לנגב",הוצאות פיתוח אחרות,פרויקטי משרד הביטחון,ambiguous,"פרויקט בנייה גדול, ייתכן ויכלול בנייה ירוקה."
83.08.02,שוהם,הוצאות פיתוח אחרות,פרויקטי משרד הביטחון,drop,"שם יישוב סתום, ללא קשר ישיר לנושא."
83.11.01,פיתוח רכישה ושיפוץ,הוצאות פיתוח אחרות,"פיתוח נציגויות בחו""ל",ambiguous,שיפוצים עשויים לכלול שדרוגי התייעלות אנרגטית.
83.12.01,הלוואות לעולים,הוצאות פיתוח אחרות,הלוואות לעולים,drop,"הלוואות לעולים, ללא קשר לנושא."
89.01.01,פעילות המדפיס הממשלתי,"מפעלי משרד ראה""מ והאוצר",המדפיס הממשלתי,drop,"גוף ממשלתי ספציפי, אינו קשור לנושא."
89.02.01,פעילות לשכת הפרסום,"מפעלי משרד ראה""מ והאוצר",לשכת הפרסום הממשלתית,drop,"פעילות פרסום ממשלתית, אינה קשורה לנושא."
89.03.01,הנהלה,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"תפעול משרדי, ללא קשר לנושא."
89.03.02,אמרכלות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"תפעול משרדי, ללא קשר לנושא."
89.03.03,שירותי אספקה ומשק,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"שירותי משק כלליים, קשר חלש להתייעלות אנרגטית."
89.03.04,שירותי דפוס ותכנון,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"שירותי דפוס ותכנון, אינם קשורים."
89.03.05,כספים חשבונות ותמחיר,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"ניהול כספים וחשבונות, ללא קשר לנושא."
89.03.06,בטחוניות-הוצאות ישירות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות ביטחון ישירות, אינן קשורות."
89.03.07,שכר,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות שכר, ללא קשר לנושא."
89.03.08,כלליות- הוצאות ישירות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות כלליות, ללא קשר ישיר לנושא."
89.03.09,פעולות המדפיס,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"פעולות המדפיס הממשלתי, אינן קשורות."
89.03.10,רמלה-הוצאות ישירות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות ספציפיות לעיר, אינן קשורות."
89.03.11,רמלה-הוצאות  עקיפות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות ספציפיות לעיר, אינן קשורות."
89.03.12,ע.חוץ -הוצאות ישירות,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"הוצאות עבודה חיצוניות, אינן קשורות."
89.03.14,מחסנים-קניות ומלאי-,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"ניהול מחסנים ומלאי, ללא קשר ישיר לאנרגיה ירוקה."
89.03.17,החזר השקעות לאוצר,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"החזר השקעות לאוצר, ללא קשר לנושא."
89.03.19,השתתפות תקציב רגיל,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"השתתפות תקציבית כללית, ללא קשר לנושא."
89.03.20,רזרבה,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"רזרבה כספית כללית, ללא קשר לנושא."
89.03.30,רזרבה כללית,מפעלי משרד ראש הממשלה,המדפיס הממשלתי,drop,"רזרבה כספית כללית, ללא קשר לנושא."
89.04.01,רזרבות להתייקרויות,מפעלי משרד ראש הממשלה,רזרבות להתייקרויות,drop,"רזרבה כספית כללית, ללא קשר לנושא."
89.10.01,שכר,מפעלי משרד ראש הממשלה,לשכת פרסום ממשלתית,drop,"הוצאות שכר, ללא קשר לנושא."
89.10.02,פעולות הלשכה,מפעלי משרד ראש הממשלה,לשכת פרסום ממשלתית,drop,"פעולות לשכה ספציפיות, אינן קשורות."
89.10.03,רזרבה,מפעלי משרד ראש הממשלה,לשכת פרסום ממשלתית,drop,"רזרבה כספית כללית, ללא קשר לנושא."
89.10.04,הוצאות פיתוח,מפעלי משרד ראש הממשלה,לשכת פירסום ממשלתית,drop,"הוצאות פיתוח עבור לשכת פרסום, ללא קשר."
89.50.01,רזרבות,מפעלי משרד ראש הממשלה,רזרבה,drop,"רזרבה כספית כללית, ללא קשר לנושא."
89.69.99,חשבון מעבר,"מפעלי משרד ראה""מ והאוצר",חשבון מעבר,drop,"סעיף חשבונאי, ללא קשר לנושא."
89.72.04,אגפי יצור,מפעלי משרד ראש הממשלה,מכירות,drop,"אגפי ייצור כלליים, אינם מתמקדים בהיבטים ירוקים."
89.72.05,עבודות חוץ,מפעלי משרד ראש הממשלה,מכירות,drop,"עבודות חיצוניות כלליות, קשר חלש מדי לנושא."
89.72.07,יציאות  ממחסנים,מפעלי משרד ראש הממשלה,מכירות,drop,"פעילות לוגיסטית, ללא קשר ישיר לנושא."
89.73.01,הגדלת מלאי מורשה,מפעלי משרד ראש הממשלה,הגדלת מלאי מורשה,drop,"ניהול מלאי, ללא קשר לנושא."
89.74.01,הכנסות מריבית,מפעלי משרד ראש הממשלה,הכנסות מריבית,drop,"הכנסות פיננסיות מריבית, אינן קשורות."
89.75.01,הכנסות שונות,מפעלי משרד ראש הממשלה,הכנסות שונות,drop,"הכנסות כספיות כלליות, ללא קשר לנושא."
89.76.01,סגירת חייבים,מפעלי משרד ראש הממשלה,סגירת חייבים,drop,"סגירת חשבונות חייבים, ללא קשר לנושא."
89.80.01,הון חוזר,מפעלי משרד ראש הממשלה,הון חוזר,drop,"הון חוזר, ללא קשר לנושא."
89.89.01,הכנסות המדפיס,"מפעלי משרד ראה""מ והאוצר",הכנסות המדפיס,drop,"הכנסות המדפיס הממשלתי, אינן קשורות."
89.90.01,הכנסות,"מפעלי משרד ראה""מ והאוצר",הכנסות לשכת הפרסום,drop,"הכנסות כלליות, ללא קשר לנושא."
89.99.99,כיסוי גירעון המדפיס,"מפעלי משרד ראה""מ והאוצר",כיסוי גירעון המדפיס,drop,"כיסוי גירעון פיננסי, אינו קשור לנושא."
