code,year,amount_allocated,amount_revised,amount_used
38.30.02.29,2019,0,0,0
38.30.02.30,2017,6300000,6300000,6300000
38.30.02.30,2018,6300000,6300000,6300000
38.30.02.30,2019,2250000,1600000,1600000
38.30.02.30,2020,,0,0
38.30.02.30,2021,0,0,0
38.30.02.31,2017,6732000,5932000,5932000
38.30.02.31,2018,2600000,1800000,1800000
38.30.02.31,2019,2000000,2200000,1800000
38.30.02.31,2020,,0,0
38.30.02.31,2021,0,0,0
38.30.02.32,2017,78214000,64850000,66421007
38.30.02.32,2018,77571000,94000000,91479719
38.30.02.32,2019,35000000,84000000,115509963
38.30.02.32,2020,,114500000,136698689
38.30.02.32,2021,30587000,55587000,106617163
38.30.02.32,2022,76283000,80933000,121664945
38.30.02.32,2023,77562000,89014000,136097067
38.30.02.32,2024,65831000,72621000,101826211
38.30.02.32,2025,63036000,63036000,100257601
38.30.02.32,2026,0,0,
38.30.02.33,2017,140045000,0,0
38.30.02.33,2018,41896000,0,0
38.30.02.33,2019,137741000,0,0
38.30.02.33,2020,,0,0
38.30.02.33,2021,0,0,0
38.30.02.33,2022,95130000,0,0
38.30.02.33,2023,107968000,0,0
38.30.02.33,2024,42844000,24094000,0
38.30.02.33,2025,57729000,55000,0
38.30.02.33,2026,109876000,109876000,
38.30.02.34,2017,0,0,0
38.30.02.34,2018,0,0,-737919
38.30.02.34,2019,0,0,-1297339
38.30.02.34,2020,,0,-123863
38.30.02.34,2021,0,0,0
38.30.02.34,2022,0,0,-454708
38.30.02.34,2023,0,0,-29018
38.30.02.34,2024,0,0,0
38.30.02.34,2025,0,0,0
38.30.02.34,2026,0,0,
38.30.02.35,2017,0,0,0
38.30.02.35,2018,0,0,0
38.30.02.35,2019,0,0,0
38.30.02.35,2020,,0,0
38.30.02.35,2021,0,0,0
38.30.02.35,2022,0,0,0
38.30.02.35,2023,0,0,0
38.30.02.35,2024,0,0,0
38.30.02.35,2025,0,0,0
38.30.02.35,2026,130000000,130000000,
38.30.02.36,2017,30000000,24500000,24927684
38.30.02.36,2018,32000000,33000000,51138807
38.30.02.36,2019,15000000,60500000,58336623
38.30.02.36,2020,,63500000,80158923
38.30.02.36,2021,18304000,11304000,48484928
38.30.02.36,2022,15257000,27709000,22497754
38.30.02.36,2023,11634000,12219000,23496928
38.30.02.36,2024,6583000,7553000,9414248
38.30.02.36,2025,6583000,7583000,4706681
38.30.02.36,2026,3000000,3000000,
38.30.02.37,2017,0,0,0
38.30.02.37,2018,0,0,-4449605
38.30.02.37,2019,0,0,-8388952
38.30.02.37,2020,,0,-4805784
38.30.02.37,2021,0,0,-2702621
38.30.02.37,2022,0,0,-5808445
38.30.02.37,2023,0,0,0
38.30.02.37,2024,0,0,-4056109
38.30.02.37,2025,0,0,-241994
38.30.02.37,2026,0,0,
38.30.02.38,2020,,0,0
38.30.02.38,2021,0,0,0
38.30.02.38,2022,0,0,0
38.30.02.38,2023,0,0,0
38.30.02.38,2024,0,0,0
38.30.02.38,2025,0,0,0
38.30.02.38,2026,0,0,
38.30.02.39,2024,0,15190000,549253
38.30.02.39,2025,88774000,29934000,27530033
38.30.02.39,2026,107262000,107262000,
38.30.02.40,2016,0,805000,802529
38.30.02.40,2017,0,1400000,1271136
38.30.02.40,2018,0,650000,532317
38.30.02.40,2019,1500000,270000,196352
38.30.02.40,2020,,0,0
38.30.02.40,2021,0,0,0
38.30.02.40,2025,220000000,0,0
38.30.02.40,2026,167000000,167000000,
38.30.02.41,2017,6794000,6794000,0
38.30.02.41,2018,12352000,0,0
38.30.02.41,2019,15339000,0,0
38.30.02.41,2020,,0,0
38.30.02.41,2021,0,0,0
38.30.02.41,2022,33577000,0,0
38.30.02.41,2023,33577000,0,0
38.30.02.41,2024,0,0,0
38.30.02.41,2025,0,0,0
38.30.02.41,2026,0,0,
38.30.02.42,2020,,0,0
38.30.02.42,2021,0,0,0
38.30.02.43,2020,,0,2310815
38.30.02.43,2021,0,0,5607160
38.30.02.43,2022,0,0,8943443
38.30.02.43,2023,0,0,9227349
38.30.02.43,2024,0,0,4835757
38.30.02.43,2025,0,0,11930474
38.30.02.43,2026,0,0,
38.30.02.44,2020,,0,-6484474
38.30.02.44,2021,0,0,-5607160
38.30.02.44,2022,0,0,-8943443
38.30.02.44,2023,0,0,-9277349
38.30.02.44,2024,0,0,-4835757
38.30.02.44,2025,0,0,-26391520
38.30.02.44,2026,0,0,
38.30.02.45,2020,,-16200000,-1450000
38.30.02.45,2021,-34460000,-22550000,-22550000
38.30.02.45,2022,-14000000,-20800000,0
38.30.02.45,2023,-71300000,-71300000,-60608000
38.30.02.45,2024,-27500000,-27500000,-27500000
38.30.02.45,2025,-27500000,-27500000,-5500000
38.30.02.45,2026,-27500000,-27500000,
38.30.02.46,2021,814000000,716000000,475455503
38.30.02.46,2022,0,331914000,215340107
38.30.02.46,2023,0,80572000,45124042
38.30.02.46,2024,0,35448000,21055549
38.30.02.46,2025,0,12836000,13677809
38.30.02.46,2026,0,0,
38.30.02.47,2021,1600000,1600000,1600000
38.30.02.47,2022,19000000,0,0
38.30.02.47,2023,700000,700000,0
38.30.02.47,2024,700000,700000,0
38.30.02.47,2025,700000,700000,0
38.30.02.47,2026,700000,700000,
38.30.02.48,2021,0,98000000,45346775
38.30.02.48,2022,0,43561000,40319965
38.30.02.48,2023,0,39242000,19541068
38.30.02.48,2024,0,19701000,1536593
38.30.02.48,2025,0,16855000,80930
38.30.02.48,2026,0,0,
38.30.02.49,2023,0,0,0
38.30.02.49,2024,0,0,7243867
38.30.02.49,2025,0,0,14461046
38.30.02.49,2026,0,0,
38.30.02.99,2022,40515000,0,0
38.30.02.99,2023,39401000,0,0
38.30.02.99,2024,34337000,0,0
38.30.02.99,2025,61042000,61042000,0
38.30.02.99,2026,105300000,105300000,
38.30.04.02,2013,18000000,16607000,16606107
38.30.04.02,2014,18000000,16828000,15327046
38.30.04.02,2015,20000000,15482000,13579473
38.30.04.02,2016,20000000,16112000,16111964
38.30.04.02,2017,22040000,15493000,15280722
38.30.04.02,2018,20437000,19150000,19092696
38.30.04.02,2019,17338000,46005000,45748299
38.30.04.02,2020,,43418000,42668080
38.30.04.02,2021,56038000,63309000,61255270
38.30.04.02,2022,57194000,57192000,57079066
38.30.04.02,2023,40000000,18765000,18765000
38.30.04.02,2024,40000000,40000000,31218231
38.30.04.02,2025,54500000,89246000,89246000
38.30.04.02,2026,41000000,41000000,
38.30.04.03,2013,610000000,615579000,604151665
38.30.04.03,2014,626050000,640702000,605383723
38.30.04.03,2015,570763000,607588000,570656679
38.30.04.03,2016,650000000,645488000,595900520
38.30.04.03,2017,749990000,771732000,707651482
38.30.04.03,2018,749990000,911088000,910148789
38.30.04.03,2019,888718000,970895000,955198990
38.30.04.03,2020,,1109611000,1109610763
38.30.04.03,2021,1084234000,1099899000,1101790518
38.30.04.03,2022,1109611000,1232634000,1232733946
38.30.04.03,2023,1269799000,1511694000,1511693231
38.30.04.03,2024,1541733000,1541733000,1547713771
38.30.04.03,2025,1385355000,1122685000,1122684767
38.30.04.03,2026,1363468000,1363468000,
38.30.04.05,2013,-279000000,-279000000,-271238444
38.30.04.05,2014,-330000000,-330000000,-302001000
38.30.04.05,2015,-282763000,-282763000,-281505708
38.30.04.05,2016,-325000000,-325000000,-295041000
38.30.04.05,2017,-382500000,-382500000,-356005000
38.30.04.05,2018,-382500000,-451137000,-451137000
38.30.04.05,2019,-417400000,-484400000,-482514000
38.30.04.05,2020,,-550438000,-549828000
38.30.04.05,2021,-557856000,-545256000,-545256000
38.30.04.05,2022,-557856000,-623026000,-623026000
38.30.04.05,2023,-677961000,-764582000,-764582000
38.30.04.05,2024,-771517000,-771517000,-771517000
38.30.04.05,2025,-692677000,-561342000,-561342436
38.30.04.05,2026,-681734000,-681734000,
38.30.04.06,2013,-60000000,-60000000,-62016000
38.30.04.06,2014,-65000000,-65000000,-62834206
38.30.04.06,2015,-79187000,-77817000,-73101955
38.30.04.06,2016,-91155000,-91155000,-89293547
38.30.04.06,2017,-91740000,-100500000,-99282456
38.30.04.06,2018,-99740000,-125712000,-125728973
38.30.04.06,2019,-118568000,-140011000,-135871783
38.30.04.06,2020,,-156526000,-156478409
38.30.04.06,2021,-113149000,-111571000,-111571000
38.30.04.06,2022,-111571000,-111571000,-111571000
38.30.04.06,2023,-131000000,-151170000,-151169000
38.30.04.06,2024,-157000000,-157000000,-156744000
38.30.04.06,2025,-138535000,-112268000,-112268487
38.30.04.06,2026,-136347000,-136347000,
38.30.04.08,2013,13000000,12075000,11907997
38.30.04.08,2014,13000000,385000,268033
38.30.04.08,2015,4000000,614000,86770
38.30.04.08,2016,4000000,618000,512586
38.30.04.08,2017,0,0,0
38.30.04.08,2018,0,0,0
38.30.10.02,2013,0,0,0
38.30.10.02,2014,0,0,0
38.40.01.20,2017,500000,0,0
38.40.01.20,2018,500000,1000000,804875
38.40.01.20,2019,500000,973000,928638
38.40.01.20,2020,,5500000,5345434
38.40.01.20,2021,6000000,6000000,2766888
38.40.01.20,2022,10000000,2150000,1665912
38.40.01.20,2023,2500000,938000,590800
38.40.01.20,2024,1500000,7595000,4389729
38.40.01.20,2025,1000000,5033000,2256073
38.40.01.20,2026,300000,300000,
38.40.01.26,2018,0,250000,0
38.40.01.26,2019,10000000,35000,34769
38.40.01.26,2020,,34500000,7104203
38.40.01.26,2021,5000000,5000000,4305780
38.40.01.26,2022,8000000,11000000,10939021
38.40.01.26,2023,10731000,18024000,5035996
38.40.01.26,2024,10000000,13960000,13139810
38.40.01.26,2025,15000000,30432000,21880479
38.40.01.26,2026,13401000,13401000,
38.40.02.03,2013,0,0,0
38.40.02.03,2014,0,0,0
38.40.09.29,2017,0,2000000,705807
38.40.09.29,2018,0,4035000,3492921
38.40.09.29,2019,2500000,3061000,3052414
38.40.09.29,2020,,3500000,1702106
38.40.09.29,2021,3500000,5099000,214294
38.40.09.29,2022,1000000,765000,119418
38.40.09.29,2023,1000000,0,0
38.40.09.29,2024,0,0,0
38.40.09.29,2025,0,0,0
