code,year,amount_allocated,amount_revised,amount_used
34.11.01.15,2005,0,1011000,0
34.11.01.15,2006,0,0,0
34.11.01.15,2007,0,0,0
34.11.01.20,2007,0,200000,191135
34.11.01.20,2008,0,0,0
34.11.01.20,2009,0,761000,637817
34.11.01.20,2010,0,574000,428272
34.11.01.20,2011,500000,626000,604574
34.11.01.20,2012,500000,1324000,607235
34.11.01.20,2013,0,0,0
34.11.01.20,2014,0,0,0
34.11.01.21,2008,0,0,0
34.11.01.22,2008,0,0,0
34.11.01.22,2009,0,4500000,3750000
34.11.01.22,2010,0,750000,575000
34.11.01.22,2011,0,175000,159088
34.11.01.22,2012,0,0,0
34.11.01.22,2013,0,0,0
34.12.01.01,1997,819000,1067000,297125
34.12.01.01,1998,709000,831000,408966
34.12.01.01,1999,0,0,0
34.12.01.01,2000,0,0,0
34.12.02.01,1997,382000,382000,246784
34.12.02.01,1998,411000,0,0
34.12.02.01,1999,0,0,0
34.12.02.01,2000,0,0,0
34.12.03.01,1999,400000,570000,226891
34.12.03.01,2000,840000,1173000,533430
34.12.03.01,2001,300000,649000,0
34.12.03.01,2002,243000,892000,140080
34.12.03.01,2003,163000,1155000,410279
34.12.03.01,2004,252000,824000,311933
34.12.03.01,2005,50000,255000,54847
34.12.03.01,2006,3067000,1343000,0
34.12.03.01,2007,200000,2374000,185028
34.12.03.01,2008,0,0,0
34.12.03.01,2009,0,0,0
34.12.03.02,2001,500000,340000,0
34.12.03.02,2002,455000,380000,339999
34.12.03.02,2003,455000,47000,40000
34.12.03.02,2004,0,0,0
34.12.03.02,2005,0,0,0
34.12.03.04,2004,0,500000,0
34.12.03.04,2005,0,3900000,820562
34.12.03.04,2006,0,3287000,547205
34.12.03.04,2007,0,2848000,1600372
34.12.03.04,2008,0,0,0
34.12.03.04,2009,0,0,0
34.12.03.05,2005,0,1500000,0
34.12.03.05,2006,0,4169000,818061
34.12.03.05,2007,960000,6417000,1305760
34.12.03.05,2008,0,0,0
34.12.03.05,2009,0,0,0
34.12.03.06,2005,0,234000,0
34.12.03.06,2006,0,30000,20000
34.12.03.06,2007,0,14000,14066
34.12.03.06,2008,0,0,0
34.12.03.06,2009,0,0,0
34.12.03.07,2005,0,250000,0
34.12.03.07,2006,0,333000,22967
34.12.03.07,2007,0,388000,115088
34.12.03.07,2008,0,0,0
34.12.03.07,2009,0,0,0
34.12.03.08,2005,0,0,0
34.12.03.08,2006,0,0,0
34.12.03.08,2007,0,165000,146809
34.12.03.08,2008,0,0,0
34.12.03.08,2009,0,0,0
34.12.03.09,2005,0,0,0
34.12.03.09,2006,0,0,0
34.12.03.09,2007,0,101000,0
34.12.03.09,2008,0,0,0
34.12.03.09,2009,0,0,0
34.12.03.21,2008,1658000,9698000,3301647
34.12.03.21,2009,0,6320000,3075399
34.12.03.21,2010,0,4533000,602941
34.12.03.21,2011,0,3930000,1584187
34.12.03.21,2012,0,2104000,747301
34.12.03.21,2013,0,0,0
34.12.03.21,2014,0,0,0
34.12.03.22,2008,0,4953000,0
34.12.03.22,2009,1366000,6713000,1216235
34.12.03.22,2010,1366000,24056000,3666239
34.12.03.22,2011,0,20389000,10095226
34.12.03.22,2012,1324000,9501000,2826644
34.12.03.22,2013,0,0,0
34.12.03.22,2014,0,0,0
34.12.03.23,2008,0,0,0
34.12.03.23,2009,0,0,0
34.12.03.23,2010,0,0,0
34.12.03.24,2011,0,500000,0
34.12.03.24,2012,0,6954000,582650
34.12.03.24,2013,0,0,0
34.12.03.24,2014,0,0,0
34.12.03.25,2008,0,0,0
34.12.03.25,2009,0,2500000,0
34.12.03.25,2010,0,5500000,2412452
34.12.03.25,2011,0,3082000,1787258
34.12.03.25,2012,0,1194000,675480
34.12.03.25,2013,0,0,0
34.12.03.25,2014,0,0,0
34.12.03.26,2011,0,24000000,0
34.12.03.26,2012,0,118285000,86742145
34.12.03.26,2013,0,0,0
34.12.03.26,2014,0,0,0
34.12.03.27,2011,0,7000000,130271
34.12.03.27,2012,0,32615000,18921020
34.12.03.27,2013,0,0,0
34.12.03.27,2014,0,0,0
34.12.03.30,2012,0,0,0
34.12.03.30,2013,0,0,0
34.13.01.22,2008,0,2500000,0
34.13.01.22,2009,0,2500000,452609
34.13.01.22,2010,0,2047000,1984354
34.13.01.22,2011,0,63000,0
34.13.01.22,2012,0,0,0
34.13.01.22,2013,0,0,0
34.13.01.23,2008,0,0,0
34.13.01.23,2009,0,0,0
34.17.04.03,2002,0,2000000,104966
34.17.04.03,2003,0,4405000,1638023
34.17.04.03,2004,0,656000,656343
34.17.04.03,2005,0,0,0
34.17.04.03,2006,0,0,0
34.30.03.01,2013,595000,23071000,5330368
34.30.03.01,2014,595000,51822000,6397948
34.30.03.01,2015,7584000,42919000,11323971
34.30.03.01,2016,8000000,32137000,12578869
34.30.03.01,2017,5500000,19146000,10386311
34.30.03.01,2018,4000000,9759000,6171965
34.30.03.01,2019,3000000,5072000,2105621
34.30.03.01,2020,,3532000,1953882
34.30.03.01,2021,2689000,5017000,1280111
34.30.03.01,2022,2538000,6527000,2673456
34.30.03.01,2023,2222000,5501000,2112806
34.30.03.01,2024,1750000,5048000,2000345
34.30.03.01,2025,500000,4106000,1846785
34.30.03.01,2026,1500000,1500000,
34.30.03.02,2013,0,8000000,3608031
34.30.03.02,2014,0,5628000,3802418
34.30.03.02,2015,0,1652000,487159
34.30.03.02,2016,0,1162000,208265
34.30.03.02,2017,0,491000,220717
34.30.03.02,2018,0,8000,8190
34.30.03.02,2019,0,0,0
34.30.03.02,2020,,0,0
34.30.03.03,2013,0,120000000,97040094
34.30.03.03,2014,0,36027000,28612036
34.30.03.03,2015,0,563000,563282
34.30.03.03,2016,0,4250000,4178477
34.30.03.03,2017,0,7196000,7096901
34.30.03.03,2018,0,5079000,5130892
34.30.03.03,2019,7500000,7789000,5491391
34.30.03.03,2020,,4000000,3999045
34.30.03.03,2021,5301000,5701000,5647523
34.30.03.03,2022,3538000,6653000,5911416
34.30.03.03,2023,21459000,14457000,14299749
34.30.03.03,2024,20000000,18188000,17180980
34.30.03.03,2025,35000000,20801000,15886545
34.30.03.03,2026,21731000,21731000,
34.30.03.04,2013,0,13681000,5961648
34.30.03.04,2014,0,7605000,4854907
34.30.03.04,2015,0,2645000,2052341
34.30.03.04,2016,0,471000,338172
34.30.03.04,2017,0,91000,90296
34.30.03.04,2018,0,0,0
34.30.03.04,2019,0,0,0
34.30.03.05,2015,7262000,23241000,10397667
34.30.03.05,2016,3500000,36287000,12271320
34.30.03.05,2017,7500000,28287000,14624308
34.30.03.05,2018,6000000,33596000,14742566
34.30.03.05,2019,15340000,49074000,25340896
34.30.03.05,2020,,48027000,10735520
34.30.03.05,2021,14500000,44207000,12905609
34.30.03.05,2022,14357000,44516000,30901806
34.30.03.05,2023,12570000,23276000,6188533
34.30.03.05,2024,5000000,29425000,13464362
34.30.03.05,2025,3000000,18980000,7545717
34.30.03.05,2026,10000000,10000000,
34.30.03.06,2015,18800000,27306000,26349502
34.30.03.06,2016,20000000,28908000,23420262
34.30.03.06,2017,21000000,24604000,24554093
34.30.03.06,2018,21000000,31040000,28246580
34.30.03.06,2019,20000000,32477000,31378924
34.30.03.06,2020,,29250000,29033239
34.30.03.06,2021,27700000,30667000,27432319
34.30.03.06,2022,25116000,34990000,32494435
34.30.03.06,2023,45025000,52250000,52038939
34.30.03.06,2024,30000000,43527000,43525512
34.30.03.06,2025,35000000,49730000,43287606
34.30.03.06,2026,23675000,23675000,
34.30.03.24,2019,0,555000,555253
34.30.03.24,2020,,3193000,2077899
34.30.03.24,2021,3000000,3992000,3903106
34.30.03.24,2022,10560000,6112000,5405273
34.30.03.24,2023,9887000,7455000,2504788
34.30.03.24,2024,8500000,3857000,2988781
34.30.03.24,2025,8713000,4230000,2776050
34.30.03.24,2026,3000000,3000000,
34.30.03.27,2019,31250000,0,0
34.30.03.27,2020,,0,0
34.30.03.27,2021,0,0,0
34.30.03.31,2018,0,40000000,40000000
34.30.03.31,2019,0,0,0
34.30.03.31,2020,,0,0
34.30.03.31,2021,0,0,0
34.30.03.31,2022,0,0,0
34.30.03.31,2023,0,0,0
34.30.03.31,2024,0,0,0
34.30.03.31,2025,0,0,0
34.30.03.37,2021,0,0,0
34.30.03.44,2023,0,0,0
34.30.03.44,2024,0,1800000,1577308
34.30.03.44,2025,18033000,37229000,18707168
34.30.03.44,2026,25000000,25000000,
34.30.03.46,2023,0,0,0
34.30.03.46,2024,0,2000000,1854190
34.30.03.46,2025,7539000,10967000,6476780
34.30.03.46,2026,0,0,
34.30.03.51,2024,0,0,0
34.30.03.51,2025,0,0,-6108
34.30.03.51,2026,0,0,
34.30.03.52,2025,0,5000,4462
34.30.03.52,2026,0,0,
34.30.03.54,2025,0,0,-40241075
34.30.03.54,2026,0,0,
38.02.02.11,1998,-16109000,-15787000,-15787000
38.02.02.11,1999,0,0,0
38.02.02.11,2000,0,0,0
38.02.02.11,2001,0,0,0
38.02.02.11,2002,0,0,0
38.02.02.11,2003,0,0,0
38.02.02.11,2004,0,0,0
38.02.02.11,2012,0,0,0
38.02.02.11,2013,0,0,0
38.02.02.13,1999,8701000,3901000,3400000
38.02.02.13,2000,9562000,6062000,5754000
38.02.02.13,2001,9141000,1000000,1000000
38.02.02.13,2002,9587000,1600000,1600000
38.02.02.13,2003,0,0,0
38.02.02.13,2004,0,0,0
38.02.02.13,2008,0,0,0
38.02.02.13,2009,0,0,0
38.02.02.13,2010,0,2500000,0
38.02.02.13,2011,0,6850000,0
38.02.02.13,2012,0,13604000,1657779
38.02.02.13,2013,0,0,0
38.02.02.13,2014,0,0,0
38.02.02.17,1997,16778000,16778000,16845000
38.02.02.17,1998,0,0,0
38.02.02.17,1999,0,0,0
38.02.02.17,2000,1168000,868000,720620
38.02.02.17,2001,768000,915000,913115
38.02.02.17,2002,730000,686000,583264
38.02.02.17,2003,657000,711000,707831
38.02.02.17,2004,0,3000,0
38.02.02.17,2005,0,0,0
38.02.02.17,2006,0,0,0
38.02.02.17,2012,0,6500000,6171264
38.02.02.17,2013,0,0,0
38.02.02.17,2014,0,0,0
38.02.04.19,2008,8743000,11064000,11064000
38.02.04.19,2009,8743000,7961000,7961000
38.02.04.19,2010,8743000,7520000,7520000
38.02.04.19,2011,8743000,5475000,5475000
38.02.04.19,2012,8743000,0,0
38.02.04.19,2013,0,0,0
38.02.04.19,2014,0,0,0
38.04.04.33,2000,0,50000,0
38.04.04.33,2001,0,0,0
38.04.04.33,2002,0,0,0
38.04.04.33,2003,0,0,0
38.04.04.33,2004,0,0,0
38.10.02.09,2009,2500000,0,0
38.10.02.09,2010,2500000,0,0
38.10.02.09,2011,0,0,0
38.10.02.09,2012,0,0,0
38.12.01.07,1998,0,-98000,0
38.12.01.07,1999,0,0,0
38.12.01.07,2000,0,0,0
38.12.01.07,2001,0,0,0
38.12.01.07,2002,0,0,0
38.12.01.07,2003,0,0,0
38.12.01.07,2004,0,0,0
38.12.01.07,2012,0,0,0
38.12.01.07,2013,0,0,0
38.12.01.07,2014,0,0,0
38.13.04.26,2000,0,0,0
38.13.04.26,2001,0,0,0
38.13.04.27,2000,0,0,0
38.13.04.27,2001,0,0,0
38.13.04.31,2000,0,0,0
38.13.04.31,2001,0,0,0
38.13.04.41,2000,0,0,0
38.13.04.41,2001,0,0,0
38.13.04.51,2000,0,0,0
38.13.04.51,2001,0,0,0
38.13.04.82,2000,0,0,0
38.13.04.82,2001,0,0,0
38.13.04.93,2000,0,0,0
38.13.04.93,2001,0,0,0
38.13.04.96,2000,0,0,0
38.13.04.96,2001,0,0,0
38.19.03.01,2011,0,0,0
38.19.03.01,2012,0,5000000,0
38.19.03.01,2013,0,0,0
38.19.03.01,2014,0,0,0
38.19.03.02,2012,0,1000000,0
38.19.03.02,2013,0,0,0
38.19.03.02,2014,0,0,0
38.30.02.04,2013,5503000,5503000,4118400
38.30.02.04,2014,5503000,6859000,4515940
38.30.02.04,2015,6000000,7320000,4516122
38.30.02.04,2016,6000000,6200000,6172752
38.30.02.04,2017,6000000,4300000,4301015
38.30.02.04,2018,6000000,3000000,2223208
38.30.02.04,2019,4000000,2000000,1699139
38.30.02.04,2020,,2238000,137570
38.30.02.04,2021,0,0,0
38.30.02.04,2022,0,0,0
38.30.02.08,2013,8000000,4000000,0
38.30.02.08,2014,20000000,12000000,12000000
38.30.02.08,2015,15200000,12200000,7594701
38.30.02.08,2016,15200000,13500000,11412497
38.30.02.08,2017,0,0,0
38.30.02.08,2018,0,0,0
38.30.02.09,2013,9000000,10750000,3834186
38.30.02.09,2014,13500000,12883000,7488460
38.30.02.09,2015,4000000,9341000,7061566
38.30.02.09,2016,4500000,6000000,5966422
38.30.02.09,2017,0,0,0
38.30.02.09,2018,0,0,0
38.30.02.10,2013,0,0,0
38.30.02.10,2014,0,0,0
38.40.01.22,2017,12500000,5000000,3102035
38.40.01.22,2018,12500000,11518000,5334337
38.40.01.22,2019,17500000,20929000,20928086
38.40.01.22,2020,,20100000,20094318
38.40.01.22,2021,13500000,13500000,11605813
38.40.01.22,2022,8500000,36000000,31646521
38.40.01.22,2023,16069000,25958000,26556695
38.40.01.22,2024,15000000,32940000,30166627
38.40.01.22,2025,15000000,31851000,27545218
38.40.01.22,2026,16000000,16000000,
38.40.01.30,2025,0,6500000,2549223
38.40.01.30,2026,0,0,
39.11.01.37,2024,0,37708000,35994151
39.11.01.37,2025,0,8763000,8754538
39.11.01.37,2026,0,0,
51.07.01.27,2017,0,0,0
51.07.01.27,2018,0,0,0
51.07.01.27,2019,0,0,0
51.07.01.27,2020,,700000,547326
51.07.01.27,2021,8000000,6136000,889007
51.07.01.27,2022,1500000,7921000,7910022
51.07.01.27,2023,3940000,3948000,1805581
51.07.01.27,2024,965000,2850000,0
51.07.01.27,2025,0,0,0
51.07.01.27,2026,0,0,
52.40.01.13,2020,,0,0
52.40.01.13,2021,12000000,0,0
52.40.01.13,2022,0,4680000,4680000
52.40.01.13,2023,0,5339000,5139988
52.40.01.13,2024,0,12000000,12000314
52.40.01.13,2025,0,1691000,1690647
52.40.01.13,2026,0,0,
70.03.01.10,2016,0,0,0
70.03.01.10,2017,0,0,0
70.03.01.10,2018,0,4000000,3995353
70.03.01.10,2019,0,11500000,10310613
70.03.01.10,2020,,9833000,9320270
70.03.01.10,2021,8000000,5300000,4992535
70.03.01.10,2022,4800000,3300000,2994527
70.03.01.10,2023,0,0,0
70.03.01.10,2024,0,0,0
83.06.01.72,1997,48500000,48500000,48500219
83.06.01.72,1998,36293000,35567000,35567000
83.06.01.72,1999,0,0,0
83.06.01.72,2000,0,0,0
